GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",2032,253,60,41,61,55,90,83,154,112,164,104,84,92,65,53,56,48,11,17,139,90,143,81,172,112,269,136,273,147,74,47,217,115
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",1544,148,8,14,60,43,31,24,22,24,32,34,81,74,27,34,16,19,96,71,115,99,219,102,225,75,131,71,128,70,195,91,158,58
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",740,99,32,38,9,13,17,18,48,36,67,57,19,23,19,22,39,45,0,11,20,18,48,53,64,46,127,70,146,79,44,45,41,29
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",846,105,88,62,23,36,29,35,4,8,58,42,40,39,49,52,0,11,0,11,27,26,60,40,91,63,68,47,60,34,132,62,117,62
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",1632,204,0,16,49,57,80,80,31,37,35,46,176,106,0,16,62,58,44,47,132,74,125,59,290,125,144,98,129,84,236,115,99,89
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",708,98,24,38,51,40,10,15,89,77,11,16,26,23,44,41,0,11,37,39,75,40,79,53,146,62,60,43,6,10,38,41,12,15
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",760,125,7,12,28,22,67,45,44,31,29,27,74,66,4,9,43,47,0,11,49,43,99,71,86,44,63,43,13,16,69,51,85,53
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",1212,179,12,18,110,87,16,26,16,26,33,39,33,36,0,11,17,26,30,36,79,64,129,105,41,47,92,87,94,65,249,116,261,100
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",420,61,13,21,8,11,8,12,48,31,44,33,0,11,49,40,4,7,7,11,38,35,74,51,45,36,28,28,16,15,24,20,14,21
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",1651,214,48,40,202,104,176,105,279,154,60,55,67,66,83,69,70,76,43,43,155,90,96,47,84,65,61,54,85,95,64,66,78,83
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",283,45,6,9,5,8,12,20,0,11,0,11,12,20,0,11,5,8,27,24,7,11,31,20,10,12,23,21,33,30,47,34,65,29
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",351,53,17,21,0,11,0,11,0,11,27,27,0,11,16,18,0,11,9,9,15,17,34,28,11,12,42,20,45,27,57,33,78,37
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",586,74,21,20,14,22,0,11,0,11,23,19,5,8,0,11,0,11,12,12,6,9,25,22,63,38,133,57,42,25,101,46,141,59
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",595,108,0,11,18,20,0,11,8,16,15,21,8,13,14,16,47,39,0,11,37,43,163,76,36,33,71,52,31,33,76,54,71,50
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",727,106,13,19,29,49,10,15,41,39,8,13,61,48,109,66,36,27,0,11,50,34,115,64,97,50,60,37,55,44,33,29,10,15
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",1387,120,61,45,23,38,27,24,45,41,42,38,30,36,15,17,47,46,18,20,113,75,201,75,201,80,197,74,125,59,93,52,149,76
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",373,60,7,10,17,24,15,12,0,11,13,14,5,8,21,24,30,24,0,11,10,11,52,37,49,25,58,44,46,29,43,36,7,11
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",385,46,0,11,0,11,8,11,14,22,8,12,5,9,0,11,0,11,0,11,18,16,7,11,68,30,88,36,62,25,57,29,50,24
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",492,56,10,10,9,9,4,7,4,7,5,7,22,16,15,14,12,10,19,25,5,8,25,27,77,26,77,39,54,30,89,45,65,28
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",446,70,4,6,0,11,0,11,5,8,2,6,3,6,0,11,0,11,24,29,9,10,42,30,54,30,73,39,66,33,76,29,88,38
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",618,78,56,47,48,32,12,19,17,15,22,18,45,27,6,8,18,19,31,28,34,22,52,36,56,30,49,34,31,21,38,23,103,49
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",674,76,20,11,13,20,6,9,19,30,0,11,15,13,41,37,18,20,9,10,24,18,77,48,120,49,92,52,59,34,73,47,88,37
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",570,50,5,9,10,11,4,8,12,12,0,11,25,21,25,23,6,9,0,11,27,18,77,43,68,38,75,42,61,35,119,46,56,30
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",536,70,0,11,7,10,0,11,0,11,7,10,4,5,19,24,39,52,3,6,28,27,126,67,75,43,92,58,35,20,39,34,62,27
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",389,54,26,24,24,26,8,11,14,16,15,24,16,24,0,11,9,16,9,14,29,31,54,39,52,37,24,16,59,48,23,23,27,21
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",319,51,0,11,0,11,0,11,17,22,6,9,0,11,6,9,16,17,10,15,0,11,21,18,48,35,71,30,43,35,49,30,32,24
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",440,54,15,23,20,25,0,11,5,7,0,11,0,11,14,12,11,13,6,8,71,34,21,24,51,30,87,41,36,21,50,26,53,28
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",489,51,4,6,17,15,6,9,11,13,22,27,12,16,13,14,6,9,7,9,26,21,72,41,107,45,73,28,37,27,34,27,42,32
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",502,63,5,7,5,8,0,11,0,11,11,11,35,28,40,37,21,25,16,15,25,16,15,14,75,44,66,36,55,38,38,19,95,38
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",557,58,0,11,0,11,6,9,0,11,12,15,28,30,5,7,22,30,6,9,22,18,40,25,75,37,97,44,32,21,74,32,138,55
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",429,48,4,6,4,8,15,18,0,11,5,7,16,15,8,10,22,20,4,7,24,18,34,21,80,33,60,35,22,14,75,38,56,32
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",679,84,21,20,16,18,0,11,15,16,19,18,10,12,9,14,5,8,15,24,32,25,93,40,94,46,64,35,92,45,129,52,65,36
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",372,49,5,8,16,24,19,28,18,20,0,11,19,16,0,11,19,25,13,14,55,52,50,40,11,13,22,20,36,31,66,43,23,32
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",503,69,33,32,12,13,15,16,0,11,4,6,41,38,40,34,32,30,5,8,27,27,55,34,48,27,59,27,59,31,63,39,10,11
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",491,64,0,11,0,11,5,9,13,12,7,11,29,27,8,11,21,24,25,21,16,14,77,49,99,46,82,44,20,26,51,41,38,28
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",726,82,12,14,0,11,0,11,37,27,7,11,10,14,30,32,15,16,13,15,40,30,106,57,151,57,152,56,36,31,70,47,47,28
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",528,46,0,11,0,11,30,37,37,37,0,11,18,26,25,23,18,18,31,27,57,32,76,44,61,39,63,42,5,8,35,29,72,37
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",721,84,14,18,9,15,8,9,0,11,20,17,33,39,20,31,8,11,21,19,49,29,31,33,139,45,113,70,65,48,99,67,92,58
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",443,66,14,15,0,11,7,11,10,12,18,28,0,11,24,24,26,24,22,25,84,43,17,13,94,62,44,41,17,18,41,24,25,26
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",445,47,0,11,12,18,0,11,0,11,0,11,4,6,25,24,4,7,20,21,24,26,62,45,37,28,117,39,19,18,77,42,44,36
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",507,49,6,9,0,11,29,29,12,17,0,11,16,26,6,9,0,11,24,30,41,27,29,24,53,32,83,47,67,51,71,51,70,37
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",719,56,0,11,4,8,0,11,0,11,0,11,0,11,22,22,30,23,15,23,17,15,101,44,98,48,155,52,124,48,105,38,48,28
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",985,131,9,15,71,55,31,40,0,11,40,39,14,21,23,24,53,48,43,55,51,49,79,47,184,79,145,75,52,37,140,69,50,37
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",1728,167,26,43,36,44,59,63,32,52,99,71,121,81,123,109,27,41,61,70,77,84,63,65,216,118,255,101,151,100,209,85,173,89
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",396,50,0,11,0,11,10,12,0,11,0,11,25,24,12,12,35,31,12,13,35,31,53,36,40,29,34,20,53,39,59,32,28,20
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",449,68,0,11,0,11,24,24,6,8,0,11,21,25,21,26,20,32,35,28,61,49,27,24,38,23,49,37,48,36,61,37,38,25
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",1596,182,35,55,0,16,26,34,0,16,81,61,21,33,15,23,59,53,43,44,89,89,77,69,243,110,143,93,170,96,182,95,412,164
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",8,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,5,0,11,4,5
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",748,92,0,11,7,12,37,47,9,14,0,11,46,45,25,32,12,18,10,16,14,17,47,38,102,47,181,87,78,52,82,44,98,66
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",571,71,30,28,13,21,17,25,12,20,32,36,14,20,42,35,39,32,5,8,13,21,48,35,95,53,121,46,32,32,54,40,4,7
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",779,71,37,30,7,9,25,23,33,31,0,11,15,18,59,36,5,8,7,12,69,41,146,55,140,62,57,41,56,45,89,40,34,23
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",450,67,14,14,11,16,0,11,23,21,6,9,13,13,18,20,14,17,54,38,21,22,66,32,81,38,32,20,26,25,30,20,41,32
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",569,71,0,11,0,11,5,7,0,11,29,28,24,31,12,19,23,25,14,22,39,25,68,39,142,57,95,50,40,37,67,39,11,14
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",972,139,44,53,13,19,32,45,0,11,45,46,42,53,63,57,31,35,56,55,84,49,30,35,206,98,126,84,99,61,40,44,61,49
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",602,62,15,23,0,11,0,11,33,27,18,22,21,21,8,11,27,23,5,8,23,28,19,29,100,44,67,45,73,39,139,54,54,28
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",596,81,12,12,4,7,7,10,13,13,0,11,45,43,0,11,9,14,50,40,45,41,67,48,109,50,90,42,49,28,64,44,32,24
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",522,58,0,11,0,11,0,11,23,22,0,11,17,19,18,19,19,23,15,15,52,33,54,39,65,38,85,41,75,38,34,21,65,38
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",801,120,0,11,69,50,17,18,0,11,78,48,24,23,34,36,42,42,0,11,22,24,77,53,125,53,130,61,70,46,61,38,52,39
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",862,130,0,11,0,11,42,35,50,56,29,36,51,44,0,11,59,62,18,20,81,53,209,100,140,77,46,49,37,43,15,18,85,69
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",869,88,23,28,14,23,0,11,14,22,24,28,24,30,106,77,46,34,76,62,49,40,121,89,141,72,34,37,72,61,56,38,69,38
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",745,80,31,22,22,21,17,15,29,26,13,18,29,24,22,20,47,33,22,18,29,23,50,30,150,52,70,35,118,35,32,22,64,38
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",625,46,44,39,0,11,35,33,28,29,23,24,0,11,14,18,0,11,0,11,52,29,39,29,55,40,70,36,41,28,110,44,114,48
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",552,61,0,11,23,23,12,19,6,8,21,20,10,13,9,9,31,27,33,32,24,16,35,28,106,54,95,41,36,28,54,33,57,28
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",411,73,12,13,0,11,6,9,5,9,12,20,13,13,4,9,13,15,21,25,19,17,34,30,61,35,48,30,17,20,95,48,51,29
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",640,75,25,23,2,4,18,15,39,25,27,22,61,44,0,11,62,52,14,13,41,31,99,42,76,32,59,37,11,11,50,24,56,36
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",255,34,0,11,0,11,4,6,0,11,0,11,0,11,15,21,5,8,0,11,14,12,13,12,18,13,20,17,18,15,61,31,87,30
1400000US36047075400,36047075400,"Census Tract 754, Kings County, New York",372,59,0,11,19,22,4,6,0,11,4,8,0,11,0,11,0,11,8,12,25,26,4,8,84,41,48,31,38,32,70,36,68,35
1400000US36047075600,36047075600,"Census Tract 756, Kings County, New York",438,51,0,11,13,20,6,8,0,11,21,14,9,12,18,29,4,7,19,18,24,15,16,11,37,22,49,23,70,39,40,22,112,40
1400000US36047075800,36047075800,"Census Tract 758, Kings County, New York",458,46,5,8,33,27,19,17,17,25,18,15,7,11,11,13,16,17,5,9,0,11,61,37,42,30,47,29,6,12,59,38,112,51
1400000US36047076000,36047076000,"Census Tract 760, Kings County, New York",660,94,62,37,0,11,59,58,22,30,14,22,25,36,7,12,16,24,10,16,74,43,57,50,121,70,5,10,52,27,42,28,94,55
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",1054,127,31,49,39,36,6,10,63,65,97,76,46,61,6,10,19,22,59,44,70,58,97,55,162,69,98,52,33,36,80,48,148,75
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",847,121,22,23,107,69,52,44,10,17,63,58,0,11,38,35,12,20,24,36,97,59,97,56,115,82,34,27,29,28,84,53,63,37
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",580,64,42,35,0,11,14,15,70,43,18,27,4,6,13,14,28,24,26,31,44,35,125,60,33,25,41,25,36,34,37,27,49,26
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",671,84,63,49,25,35,8,13,42,48,25,30,27,23,12,16,28,38,48,39,52,48,108,83,20,26,35,26,111,52,21,21,46,40
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",624,116,26,27,15,25,21,34,21,34,49,36,29,33,0,11,19,32,33,40,23,35,66,44,132,71,73,51,28,34,62,58,27,28
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",766,113,36,44,0,11,12,19,47,47,12,19,28,26,44,54,48,48,42,38,41,39,92,65,111,53,76,51,31,33,60,32,86,72
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",754,106,18,21,16,19,38,45,0,11,10,16,52,55,54,58,34,43,10,17,104,73,119,73,156,89,115,65,18,23,10,15,0,11
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",1004,148,10,17,15,18,13,21,56,48,31,39,68,52,44,38,44,42,59,48,99,65,109,61,154,77,132,78,41,33,95,58,34,30
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",578,63,5,8,0,11,19,23,22,25,0,11,14,14,24,24,4,7,7,11,23,26,42,31,212,82,57,32,77,52,32,29,40,32
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",1305,104,65,46,46,43,17,26,35,34,35,42,61,59,46,40,71,39,38,30,113,61,187,87,180,86,214,83,98,68,89,58,10,16
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",646,64,17,19,0,11,10,17,20,22,33,31,8,13,48,34,17,17,17,16,19,17,91,41,113,51,78,40,88,44,62,30,25,21
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",1305,131,74,55,48,45,114,79,65,46,81,67,25,31,25,32,56,41,82,58,116,74,139,79,195,82,110,55,90,67,35,33,50,37
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",684,126,18,30,14,23,28,23,99,66,64,46,56,48,27,30,95,60,21,33,42,40,58,53,56,46,93,63,0,11,13,18,0,11
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",1215,142,88,58,64,50,56,49,59,52,48,43,80,58,131,76,35,40,24,26,80,64,125,63,190,87,98,64,51,48,65,47,21,32
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",754,126,45,38,25,38,89,67,82,61,62,58,53,50,99,79,27,33,36,39,0,11,34,35,86,65,40,38,26,32,35,37,15,18
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",385,65,58,45,0,11,13,13,0,11,15,18,52,35,16,25,30,24,11,12,55,42,21,19,36,30,26,25,28,31,9,11,15,23
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",901,148,36,37,73,58,0,11,0,11,8,14,21,23,15,22,16,17,89,71,71,55,101,70,202,91,67,43,38,52,41,34,123,87
1400000US36047079602,36047079602,"Census Tract 796.02, Kings County, New York",974,134,74,58,54,56,41,41,33,39,26,33,85,79,56,55,19,24,86,52,19,31,72,47,192,92,71,68,62,45,60,46,24,37
1400000US36047079801,36047079801,"Census Tract 798.01, Kings County, New York",752,110,24,25,0,11,11,16,28,45,0,11,49,54,38,31,34,42,34,37,35,25,52,41,154,82,96,58,101,78,66,51,30,20
1400000US36047079802,36047079802,"Census Tract 798.02, Kings County, New York",1357,178,106,92,37,32,48,45,79,85,0,16,47,60,63,51,100,68,0,16,46,46,368,155,214,128,21,33,77,76,89,91,62,53
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",961,128,40,33,0,11,46,47,17,27,10,19,23,39,17,27,32,41,60,60,66,54,140,95,112,67,67,41,104,58,124,58,103,48
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",1050,155,45,47,37,34,137,74,41,47,32,30,90,68,8,13,67,52,103,79,39,32,118,65,47,59,106,68,52,54,31,40,97,60
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",729,145,55,40,61,42,0,11,26,42,8,13,140,98,19,31,11,25,23,29,41,37,110,78,67,42,49,39,29,33,9,13,81,56
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",760,96,32,28,24,38,45,37,29,26,87,56,89,65,74,39,9,16,0,11,56,41,75,46,88,58,56,47,19,21,46,51,31,28
1400000US36047080800,36047080800,"Census Tract 808, Kings County, New York",77,28,9,9,27,22,0,11,4,7,9,9,0,11,5,7,0,11,4,6,9,14,0,11,0,11,10,15,0,11,0,11,0,11
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",458,72,81,42,0,11,48,36,13,20,25,16,6,10,27,29,56,54,0,11,34,36,43,30,21,21,41,35,14,16,45,31,4,7
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",618,80,13,16,26,28,45,28,17,27,44,35,68,41,17,14,33,30,10,11,20,16,106,49,69,42,58,37,23,17,56,25,13,14
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",659,81,53,32,8,12,27,24,19,20,27,25,13,14,127,59,26,25,46,33,68,38,64,36,78,40,23,20,37,30,34,25,9,9
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",905,135,72,61,34,38,35,33,36,38,63,51,59,63,21,29,8,13,28,37,56,49,46,45,196,98,85,55,89,53,54,46,23,34
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",1088,150,123,79,43,40,69,53,62,49,55,43,94,57,33,28,63,58,79,49,104,64,101,66,106,55,64,57,20,33,51,37,21,33
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",1635,228,47,49,18,27,89,83,116,73,100,81,142,116,75,70,85,78,44,52,161,91,391,158,150,84,129,98,0,16,49,45,39,42
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",973,150,138,75,81,60,0,11,7,11,31,35,103,68,64,49,49,46,18,21,38,35,132,76,157,74,71,46,5,10,54,41,25,21
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",1225,144,65,45,0,16,32,43,45,33,62,55,85,51,75,59,87,56,62,50,103,62,159,73,170,80,120,62,79,53,26,22,55,50
1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",952,140,33,31,51,53,11,15,30,29,22,30,98,60,112,66,23,28,48,37,35,35,223,76,73,58,90,65,52,56,51,37,0,11
1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",1483,194,55,70,39,37,138,113,16,26,110,80,37,56,97,117,28,33,159,112,104,92,223,118,296,146,75,59,82,72,0,16,24,32
1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",533,69,11,13,0,11,12,18,7,11,50,35,31,35,43,27,6,8,25,23,44,31,67,40,82,43,64,42,69,35,16,18,6,9
1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",388,57,0,11,14,16,18,21,46,39,18,15,12,13,7,11,16,11,37,23,21,26,43,31,53,35,38,27,58,26,7,11,0,11
1400000US36047083600,36047083600,"Census Tract 836, Kings County, New York",540,69,12,18,24,30,11,16,38,36,59,39,43,32,0,11,15,20,34,27,21,20,75,40,94,40,46,34,18,18,17,18,33,26
1400000US36047083800,36047083800,"Census Tract 838, Kings County, New York",584,77,0,11,0,11,20,27,0,11,47,43,70,42,26,26,31,20,0,11,11,12,56,37,171,69,30,29,55,37,26,21,41,28
1400000US36047084000,36047084000,"Census Tract 840, Kings County, New York",593,67,34,28,4,6,14,21,21,23,6,11,27,26,41,35,30,28,51,35,40,35,24,19,141,54,86,47,24,20,21,23,29,18
1400000US36047084600,36047084600,"Census Tract 846, Kings County, New York",473,62,0,11,10,14,6,9,57,38,30,25,21,20,20,23,8,12,31,23,40,28,63,34,55,28,41,25,37,23,21,24,33,25
1400000US36047084800,36047084800,"Census Tract 848, Kings County, New York",356,52,25,26,12,17,0,11,0,11,32,24,17,21,12,17,11,16,28,25,48,34,55,34,42,29,38,20,20,16,16,20,0,11
1400000US36047085000,36047085000,"Census Tract 850, Kings County, New York",402,52,32,37,9,10,0,11,17,22,0,11,33,30,33,27,17,18,13,20,26,30,14,15,60,33,29,30,51,43,44,34,24,18
1400000US36047085200,36047085200,"Census Tract 852, Kings County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36047085400,36047085400,"Census Tract 854, Kings County, New York",488,84,39,29,9,13,19,21,20,23,11,17,16,15,41,29,38,41,12,17,62,33,66,42,37,31,38,31,31,27,21,21,28,18
1400000US36047085600,36047085600,"Census Tract 856, Kings County, New York",947,135,72,53,30,36,30,40,40,42,37,61,12,18,92,65,75,67,14,19,67,59,177,93,146,68,94,69,20,20,33,47,8,13
1400000US36047085800,36047085800,"Census Tract 858, Kings County, New York",614,84,43,39,0,11,37,34,42,23,15,17,16,16,0,11,7,9,3,7,101,46,88,43,84,51,86,45,44,30,27,20,21,25
1400000US36047086000,36047086000,"Census Tract 860, Kings County, New York",869,129,42,37,70,55,11,20,12,18,30,47,34,39,9,15,82,61,24,23,118,68,66,57,108,73,154,88,42,45,36,41,31,37
1400000US36047086200,36047086200,"Census Tract 862, Kings County, New York",879,97,56,58,42,41,24,41,57,49,65,74,58,51,63,46,35,45,92,92,39,42,34,37,40,41,104,87,92,97,17,27,61,55
1400000US36047086400,36047086400,"Census Tract 864, Kings County, New York",546,74,66,46,14,24,34,27,17,19,41,37,6,10,22,26,37,30,55,32,0,11,32,27,76,42,37,33,23,21,74,39,12,19
1400000US36047086600,36047086600,"Census Tract 866, Kings County, New York",730,116,36,42,48,49,26,28,0,11,59,54,51,43,11,17,25,29,46,45,3,7,73,51,89,57,85,53,42,41,82,51,54,52
1400000US36047086800,36047086800,"Census Tract 868, Kings County, New York",787,134,61,54,64,60,0,11,33,36,34,39,10,15,87,71,0,11,29,28,24,27,176,76,144,70,23,26,63,57,29,33,10,15
1400000US36047087000,36047087000,"Census Tract 870, Kings County, New York",732,114,67,48,29,31,76,51,90,60,22,27,41,38,31,36,27,29,15,24,40,39,79,56,63,42,57,44,45,47,16,18,34,31
1400000US36047087200,36047087200,"Census Tract 872, Kings County, New York",613,106,29,34,0,11,16,25,90,55,68,56,24,29,12,19,45,39,17,19,45,39,42,35,27,32,123,74,29,28,26,30,20,23
1400000US36047087401,36047087401,"Census Tract 874.01, Kings County, New York",883,118,41,48,81,70,75,57,74,65,63,52,122,90,0,11,0,11,0,11,86,64,112,65,93,64,46,48,51,41,8,12,31,34
1400000US36047087600,36047087600,"Census Tract 876, Kings County, New York",363,70,21,23,8,13,12,13,30,27,5,9,31,24,4,6,15,18,0,11,31,27,54,34,11,12,18,17,27,26,40,30,56,42
1400000US36047087800,36047087800,"Census Tract 878, Kings County, New York",578,88,31,31,31,29,67,38,26,24,41,34,18,15,34,28,55,28,43,36,31,26,30,26,75,35,40,35,37,30,19,17,0,11
1400000US36047088000,36047088000,"Census Tract 880, Kings County, New York",662,128,58,54,29,47,10,18,41,48,0,11,72,61,38,36,0,11,9,15,65,49,116,66,114,76,35,34,27,32,48,50,0,11
