"GEO.id - Chicago city, 2010",GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,
Id,Id,Id2,Geography,Estimate, Total:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more"
0800000US170311400014000491000,1400000US17031491000,17031491000,"Census Tract 4910, Cook County, Illinois",1057,255,76,18,80,122,111,34,18,46,87,115,39,20,0,26,10,
0800000US170311400014000491100,1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",1091,30,60,45,116,23,23,33,40,112,99,162,158,100,32,20,38,
0800000US170311400014000491200,1400000US17031491200,17031491200,"Census Tract 4912, Cook County, Illinois",610,91,24,25,115,17,8,48,5,4,64,46,54,54,31,14,10,
0800000US170311400014000491300,1400000US17031491300,17031491300,"Census Tract 4913, Cook County, Illinois",509,78,33,41,26,16,33,49,20,48,10,56,21,34,44,0,0,
0800000US170311400014000491400,1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",453,103,30,57,23,0,28,12,25,46,48,41,20,9,11,0,0,
0800000US170311400014000500100,1400000US17031500100,17031500100,"Census Tract 5001, Cook County, Illinois",830,49,60,26,61,41,46,23,42,69,101,50,188,46,28,0,0,
0800000US170311400014000500200,1400000US17031500200,17031500200,"Census Tract 5002, Cook County, Illinois",508,105,60,31,36,22,21,5,29,5,70,28,82,8,0,6,0,
0800000US170311400014000500300,1400000US17031500300,17031500300,"Census Tract 5003, Cook County, Illinois",347,36,0,46,39,12,34,13,15,0,6,37,55,25,16,0,13,
0800000US170311400014000510100,1400000US17031510100,17031510100,"Census Tract 5101, Cook County, Illinois",723,45,7,67,93,124,29,44,27,5,44,114,49,19,41,0,15,
0800000US170311400014000510200,1400000US17031510200,17031510200,"Census Tract 5102, Cook County, Illinois",742,80,48,26,55,31,25,35,39,50,84,61,120,24,56,8,0,
0800000US170311400014000510300,1400000US17031510300,17031510300,"Census Tract 5103, Cook County, Illinois",1396,215,46,160,102,72,112,16,141,69,93,165,109,70,6,20,0,
0800000US170311400014000520100,1400000US17031520100,17031520100,"Census Tract 5201, Cook County, Illinois",418,55,11,30,12,50,15,40,19,14,54,35,15,36,22,10,0,
0800000US170311400014000520200,1400000US17031520200,17031520200,"Census Tract 5202, Cook County, Illinois",668,52,87,81,44,71,106,48,35,14,17,25,28,46,14,0,0,
0800000US170311400014000520300,1400000US17031520300,17031520300,"Census Tract 5203, Cook County, Illinois",1378,82,114,86,123,19,147,61,70,74,95,173,155,91,42,46,0,
0800000US170311400014000520400,1400000US17031520400,17031520400,"Census Tract 5204, Cook County, Illinois",969,110,31,59,37,58,62,43,62,80,26,109,116,91,31,54,0,
0800000US170311400014000520500,1400000US17031520500,17031520500,"Census Tract 5205, Cook County, Illinois",1085,93,0,39,31,60,18,56,32,22,77,258,167,52,47,81,52,
0800000US170311400014000520600,1400000US17031520600,17031520600,"Census Tract 5206, Cook County, Illinois",699,23,0,56,65,6,30,47,75,15,51,48,149,76,0,58,0,
0800000US170311400014000530100,1400000US17031530100,17031530100,"Census Tract 5301, Cook County, Illinois",483,55,26,58,85,0,13,6,19,60,37,17,48,35,6,0,18,
0800000US170311400014000530200,1400000US17031530200,17031530200,"Census Tract 5302, Cook County, Illinois",1078,188,107,145,133,114,9,51,43,47,76,46,57,17,11,8,26,
0800000US170311400014000530300,1400000US17031530300,17031530300,"Census Tract 5303, Cook County, Illinois",1004,99,112,73,34,29,133,28,19,8,128,133,64,78,25,41,0,
0800000US170311400014000530400,1400000US17031530400,17031530400,"Census Tract 5304, Cook County, Illinois",553,123,21,0,32,50,24,11,35,10,5,49,105,20,40,28,0,
0800000US170311400014000530501,1400000US17031530501,17031530501,"Census Tract 5305.01, Cook County, Illinois",1033,98,78,71,144,69,62,72,7,50,74,114,115,24,33,0,22,
0800000US170311400014000530502,1400000US17031530502,17031530502,"Census Tract 5305.02, Cook County, Illinois",407,22,20,23,31,58,4,55,21,11,21,28,80,28,5,0,0,
0800000US170311400014000530503,1400000US17031530503,17031530503,"Census Tract 5305.03, Cook County, Illinois",1174,108,33,93,94,66,84,39,66,72,57,112,155,89,50,13,43,
0800000US170311400014000530600,1400000US17031530600,17031530600,"Census Tract 5306, Cook County, Illinois",716,145,39,106,38,23,71,7,54,36,7,25,45,101,0,19,0,
0800000US170311400014000540101,1400000US17031540101,17031540101,"Census Tract 5401.01, Cook County, Illinois",884,246,213,101,41,23,57,16,18,35,32,26,76,0,0,0,0,
0800000US170311400014000540102,1400000US17031540102,17031540102,"Census Tract 5401.02, Cook County, Illinois",806,236,111,57,127,77,0,66,13,0,53,44,22,0,0,0,0,
0800000US170311400014000550100,1400000US17031550100,17031550100,"Census Tract 5501, Cook County, Illinois",1842,153,67,58,91,186,89,124,18,126,117,159,179,193,106,151,25,
0800000US170311400014000550200,1400000US17031550200,17031550200,"Census Tract 5502, Cook County, Illinois",656,0,73,58,0,18,10,44,10,0,59,103,155,101,5,20,0,
0800000US170311400014000560100,1400000US17031560100,17031560100,"Census Tract 5601, Cook County, Illinois",220,27,15,3,31,0,4,0,10,4,13,61,34,8,4,5,1,
0800000US170311400014000560200,1400000US17031560200,17031560200,"Census Tract 5602, Cook County, Illinois",437,8,45,12,16,41,30,27,6,10,36,82,4,56,58,6,0,
0800000US170311400014000560300,1400000US17031560300,17031560300,"Census Tract 5603, Cook County, Illinois",765,0,16,36,15,22,101,42,14,26,110,108,83,46,43,73,30,
0800000US170311400014000560400,1400000US17031560400,17031560400,"Census Tract 5604, Cook County, Illinois",308,14,0,29,6,7,51,13,4,17,21,50,9,48,17,22,0,
0800000US170311400014000560700,1400000US17031560700,17031560700,"Census Tract 5607, Cook County, Illinois",778,8,46,32,26,17,16,0,28,38,100,123,152,143,31,9,9,
0800000US170311400014000560800,1400000US17031560800,17031560800,"Census Tract 5608, Cook County, Illinois",1503,0,10,0,37,95,94,15,74,35,178,209,273,166,103,173,41,
0800000US170311400014000560900,1400000US17031560900,17031560900,"Census Tract 5609, Cook County, Illinois",1363,39,12,13,34,41,29,63,30,36,124,136,344,151,144,95,72,
0800000US170311400014000561000,1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois",1349,77,0,58,67,34,41,0,40,48,51,165,314,111,191,143,9,
0800000US170311400014000561100,1400000US17031561100,17031561100,"Census Tract 5611, Cook County, Illinois",1514,28,8,7,15,78,52,47,48,59,106,188,294,217,104,200,63,
0800000US170311400014000570100,1400000US17031570100,17031570100,"Census Tract 5701, Cook County, Illinois",310,11,0,18,26,7,21,6,23,7,47,55,51,22,4,12,0,
0800000US170311400014000570200,1400000US17031570200,17031570200,"Census Tract 5702, Cook County, Illinois",450,5,0,10,30,0,8,34,0,41,27,78,106,33,43,35,0,
0800000US170311400014000570300,1400000US17031570300,17031570300,"Census Tract 5703, Cook County, Illinois",1426,45,91,78,57,141,77,184,106,25,158,142,117,83,63,45,14,
0800000US170311400014000570400,1400000US17031570400,17031570400,"Census Tract 5704, Cook County, Illinois",380,14,0,0,33,10,44,51,23,37,63,42,20,13,17,4,9,
0800000US170311400014000570500,1400000US17031570500,17031570500,"Census Tract 5705, Cook County, Illinois",622,34,17,6,97,36,63,51,40,31,33,61,56,33,39,22,3,
0800000US170311400014000580100,1400000US17031580100,17031580100,"Census Tract 5801, Cook County, Illinois",653,20,70,43,45,25,73,44,43,30,8,53,119,59,21,0,0,
0800000US170311400014000580200,1400000US17031580200,17031580200,"Census Tract 5802, Cook County, Illinois",701,71,14,129,29,57,133,19,11,33,57,56,39,11,4,15,23,
0800000US170311400014000580300,1400000US17031580300,17031580300,"Census Tract 5803, Cook County, Illinois",471,9,15,3,64,80,42,36,50,44,48,0,66,0,9,5,0,
0800000US170311400014000580400,1400000US17031580400,17031580400,"Census Tract 5804, Cook County, Illinois",943,83,73,45,88,53,51,128,77,91,32,52,29,53,50,21,17,
0800000US170311400014000580501,1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois",1090,69,43,57,77,97,178,13,88,89,95,117,65,68,0,0,34,
0800000US170311400014000580502,1400000US17031580502,17031580502,"Census Tract 5805.02, Cook County, Illinois",1031,41,12,16,93,96,182,89,70,54,82,40,106,115,8,27,0,
0800000US170311400014000580600,1400000US17031580600,17031580600,"Census Tract 5806, Cook County, Illinois",1277,58,56,51,153,160,123,148,126,28,89,171,74,29,11,0,0,
0800000US170311400014000580700,1400000US17031580700,17031580700,"Census Tract 5807, Cook County, Illinois",1297,105,62,137,65,198,40,75,113,77,68,207,89,27,19,15,0,
0800000US170311400014000580800,1400000US17031580800,17031580800,"Census Tract 5808, Cook County, Illinois",384,25,32,28,106,29,4,24,31,33,24,27,11,0,10,0,0,
0800000US170311400014000590500,1400000US17031590500,17031590500,"Census Tract 5905, Cook County, Illinois",421,25,8,33,37,57,23,4,8,34,32,18,32,61,49,0,0,
0800000US170311400014000590600,1400000US17031590600,17031590600,"Census Tract 5906, Cook County, Illinois",945,46,70,24,81,67,29,68,39,74,100,161,122,48,10,6,0,
0800000US170311400014000590700,1400000US17031590700,17031590700,"Census Tract 5907, Cook County, Illinois",743,46,28,60,59,37,57,56,37,70,31,91,94,16,26,35,0,
0800000US170311400014000600400,1400000US17031600400,17031600400,"Census Tract 6004, Cook County, Illinois",1036,38,56,125,96,112,36,18,70,72,90,64,168,49,13,19,10,
0800000US170311400014000600600,1400000US17031600600,17031600600,"Census Tract 6006, Cook County, Illinois",591,57,6,92,26,43,59,4,53,13,92,33,67,0,0,25,21,
0800000US170311400014000600700,1400000US17031600700,17031600700,"Census Tract 6007, Cook County, Illinois",554,0,0,65,11,12,47,54,87,33,57,57,92,9,0,9,21,
0800000US170311400014000600900,1400000US17031600900,17031600900,"Census Tract 6009, Cook County, Illinois",753,14,91,33,37,41,31,51,23,39,94,130,38,77,6,38,10,
0800000US170311400014000610300,1400000US17031610300,17031610300,"Census Tract 6103, Cook County, Illinois",1163,158,48,125,105,68,125,64,76,23,99,133,64,7,22,46,0,
0800000US170311400014000610400,1400000US17031610400,17031610400,"Census Tract 6104, Cook County, Illinois",279,5,22,47,49,46,10,8,23,34,14,6,11,0,4,0,0,
0800000US170311400014000610800,1400000US17031610800,17031610800,"Census Tract 6108, Cook County, Illinois",370,0,13,11,10,0,5,10,22,29,19,46,108,66,8,23,0,
0800000US170311400014000611000,1400000US17031611000,17031611000,"Census Tract 6110, Cook County, Illinois",193,27,41,55,5,0,0,20,4,7,8,11,15,0,0,0,0,
0800000US170311400014000611100,1400000US17031611100,17031611100,"Census Tract 6111, Cook County, Illinois",553,30,51,85,94,130,54,12,35,19,34,0,0,9,0,0,0,
0800000US170311400014000611200,1400000US17031611200,17031611200,"Census Tract 6112, Cook County, Illinois",470,49,46,78,40,17,43,49,9,49,12,58,15,0,5,0,0,
0800000US170311400014000611300,1400000US17031611300,17031611300,"Census Tract 6113, Cook County, Illinois",564,94,30,53,49,40,14,26,43,3,72,42,63,35,0,0,0,
0800000US170311400014000611400,1400000US17031611400,17031611400,"Census Tract 6114, Cook County, Illinois",792,5,72,70,49,158,119,94,28,33,98,14,9,43,0,0,0,
0800000US170311400014000611500,1400000US17031611500,17031611500,"Census Tract 6115, Cook County, Illinois",612,23,23,79,60,13,79,44,37,21,122,71,20,20,0,0,0,
0800000US170311400014000611600,1400000US17031611600,17031611600,"Census Tract 6116, Cook County, Illinois",278,0,7,27,55,14,49,18,0,0,41,21,23,19,0,4,0,
0800000US170311400014000611700,1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois",310,22,40,12,3,40,35,36,4,8,42,25,43,0,0,0,0,
0800000US170311400014000611800,1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois",507,53,46,88,67,46,68,13,7,41,46,26,6,0,0,0,0,
0800000US170311400014000611900,1400000US17031611900,17031611900,"Census Tract 6119, Cook County, Illinois",398,122,8,33,23,71,18,7,21,24,8,28,19,16,0,0,0,
0800000US170311400014000612000,1400000US17031612000,17031612000,"Census Tract 6120, Cook County, Illinois",361,96,12,19,34,23,32,0,25,34,39,0,28,15,4,0,0,
0800000US170311400014000612100,1400000US17031612100,17031612100,"Census Tract 6121, Cook County, Illinois",224,26,10,9,0,19,68,0,12,0,6,17,33,9,15,0,0,
0800000US170311400014000620100,1400000US17031620100,17031620100,"Census Tract 6201, Cook County, Illinois",939,29,48,12,42,26,189,25,36,109,12,97,109,159,39,7,0,
0800000US170311400014000620200,1400000US17031620200,17031620200,"Census Tract 6202, Cook County, Illinois",539,59,3,3,39,5,36,49,16,40,84,23,64,57,26,16,19,
0800000US170311400014000620300,1400000US17031620300,17031620300,"Census Tract 6203, Cook County, Illinois",1487,139,24,41,61,93,94,47,158,93,103,220,232,113,64,0,5,
0800000US170311400014000620400,1400000US17031620400,17031620400,"Census Tract 6204, Cook County, Illinois",1094,7,24,150,46,25,51,164,79,43,121,108,150,104,22,0,0,
0800000US170311400014000630100,1400000US17031630100,17031630100,"Census Tract 6301, Cook County, Illinois",255,23,24,24,10,31,9,0,27,5,23,28,12,39,0,0,0,
0800000US170311400014000630200,1400000US17031630200,17031630200,"Census Tract 6302, Cook County, Illinois",431,32,35,9,30,101,6,0,48,0,30,55,63,22,0,0,0,
0800000US170311400014000630300,1400000US17031630300,17031630300,"Census Tract 6303, Cook County, Illinois",1139,167,11,45,18,49,117,117,104,159,12,154,100,61,14,11,0,
0800000US170311400014000630400,1400000US17031630400,17031630400,"Census Tract 6304, Cook County, Illinois",1317,67,79,90,157,184,91,77,61,64,105,118,151,25,31,17,0,
0800000US170311400014000630500,1400000US17031630500,17031630500,"Census Tract 6305, Cook County, Illinois",1290,43,70,86,58,133,168,162,78,145,113,83,43,49,19,27,13,
0800000US170311400014000630800,1400000US17031630800,17031630800,"Census Tract 6308, Cook County, Illinois",1293,98,96,64,65,124,139,15,103,41,109,195,147,60,14,23,0,
0800000US170311400014000630900,1400000US17031630900,17031630900,"Census Tract 6309, Cook County, Illinois",920,8,35,93,35,50,98,150,46,40,138,58,86,40,20,9,14,
0800000US170311400014000640100,1400000US17031640100,17031640100,"Census Tract 6401, Cook County, Illinois",279,0,0,0,30,15,14,41,32,30,0,20,48,6,8,24,11,
0800000US170311400014000640300,1400000US17031640300,17031640300,"Census Tract 6403, Cook County, Illinois",1674,11,26,84,66,36,47,56,22,178,227,230,234,169,120,168,0,
0800000US170311400014000640400,1400000US17031640400,17031640400,"Census Tract 6404, Cook County, Illinois",895,9,16,31,30,8,51,10,49,20,79,118,193,170,65,31,15,
0800000US170311400014000640500,1400000US17031640500,17031640500,"Census Tract 6405, Cook County, Illinois",836,0,53,7,8,73,17,41,35,17,44,86,225,144,53,23,10,
0800000US170311400014000640600,1400000US17031640600,17031640600,"Census Tract 6406, Cook County, Illinois",1140,62,66,103,83,87,57,53,55,10,110,90,164,70,99,31,0,
0800000US170311400014000640700,1400000US17031640700,17031640700,"Census Tract 6407, Cook County, Illinois",813,34,16,28,19,17,48,12,22,52,162,135,75,139,11,34,9,
0800000US170311400014000640800,1400000US17031640800,17031640800,"Census Tract 6408, Cook County, Illinois",378,23,0,44,11,21,0,33,17,30,35,26,54,22,24,16,22,
0800000US170311400014000650100,1400000US17031650100,17031650100,"Census Tract 6501, Cook County, Illinois",1073,45,77,95,37,34,51,146,88,60,94,106,78,95,25,32,10,
0800000US170311400014000650200,1400000US17031650200,17031650200,"Census Tract 6502, Cook County, Illinois",1601,76,87,78,44,58,160,96,89,35,293,85,228,117,61,83,11,
0800000US170311400014000650301,1400000US17031650301,17031650301,"Census Tract 6503.01, Cook County, Illinois",1275,13,60,85,107,24,105,12,100,0,184,219,136,116,40,58,16,
0800000US170311400014000650302,1400000US17031650302,17031650302,"Census Tract 6503.02, Cook County, Illinois",939,13,12,13,55,99,60,20,121,59,42,65,180,159,23,8,10,
0800000US170311400014000650400,1400000US17031650400,17031650400,"Census Tract 6504, Cook County, Illinois",1381,77,80,13,76,92,112,29,106,145,94,187,240,78,34,12,6,
0800000US170311400014000650500,1400000US17031650500,17031650500,"Census Tract 6505, Cook County, Illinois",909,0,40,32,61,88,50,66,36,0,64,135,224,46,28,5,34,
0800000US170311400014000660301,1400000US17031660301,17031660301,"Census Tract 6603.01, Cook County, Illinois",421,112,49,31,0,27,39,49,20,29,48,10,0,0,7,0,0,
0800000US170311400014000660302,1400000US17031660302,17031660302,"Census Tract 6603.02, Cook County, Illinois",1059,50,40,90,61,45,125,102,76,154,105,53,93,20,24,21,0,
0800000US170311400014000660400,1400000US17031660400,17031660400,"Census Tract 6604, Cook County, Illinois",1179,70,37,169,108,116,48,95,49,55,71,165,111,34,36,15,0,
0800000US170311400014000660500,1400000US17031660500,17031660500,"Census Tract 6605, Cook County, Illinois",1013,79,49,108,68,30,75,40,59,67,112,93,191,42,0,0,0,
0800000US170311400014000660600,1400000US17031660600,17031660600,"Census Tract 6606, Cook County, Illinois",1358,182,52,101,128,147,185,55,169,37,55,91,137,0,0,19,0,
0800000US170311400014000660700,1400000US17031660700,17031660700,"Census Tract 6607, Cook County, Illinois",443,88,5,45,5,55,22,20,27,9,34,54,39,40,0,0,0,
0800000US170311400014000660800,1400000US17031660800,17031660800,"Census Tract 6608, Cook County, Illinois",1386,173,114,48,68,123,99,105,78,68,223,88,163,26,0,10,0,
0800000US170311400014000660900,1400000US17031660900,17031660900,"Census Tract 6609, Cook County, Illinois",965,110,61,117,82,55,67,100,64,32,80,52,51,48,0,40,6,
0800000US170311400014000661000,1400000US17031661000,17031661000,"Census Tract 6610, Cook County, Illinois",1398,121,50,167,75,99,104,88,22,25,92,55,194,167,89,35,15,
0800000US170311400014000661100,1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois",1349,50,63,99,22,101,73,89,111,79,148,128,135,160,39,43,9,
0800000US170311400014000670100,1400000US17031670100,17031670100,"Census Tract 6701, Cook County, Illinois",333,65,56,37,0,5,13,13,48,23,33,0,19,21,0,0,0,
0800000US170311400014000670200,1400000US17031670200,17031670200,"Census Tract 6702, Cook County, Illinois",234,22,23,20,38,32,20,14,31,14,4,0,8,4,0,4,0,
0800000US170311400014000670300,1400000US17031670300,17031670300,"Census Tract 6703, Cook County, Illinois",298,75,56,2,0,12,6,0,16,27,25,71,4,4,0,0,0,
0800000US170311400014000670400,1400000US17031670400,17031670400,"Census Tract 6704, Cook County, Illinois",333,35,14,85,25,21,29,28,20,0,19,16,13,15,0,3,10,
0800000US170311400014000670500,1400000US17031670500,17031670500,"Census Tract 6705, Cook County, Illinois",295,56,10,17,22,52,44,7,27,8,22,21,9,0,0,0,0,
0800000US170311400014000670600,1400000US17031670600,17031670600,"Census Tract 6706, Cook County, Illinois",332,43,39,48,0,21,14,58,0,10,26,21,17,35,0,0,0,
0800000US170311400014000670700,1400000US17031670700,17031670700,"Census Tract 6707, Cook County, Illinois",311,29,12,83,15,29,6,17,28,33,46,0,0,11,0,2,0,
0800000US170311400014000670800,1400000US17031670800,17031670800,"Census Tract 6708, Cook County, Illinois",358,37,29,75,63,21,23,22,17,0,9,5,29,15,13,0,0,
0800000US170311400014000670900,1400000US17031670900,17031670900,"Census Tract 6709, Cook County, Illinois",355,55,19,24,34,23,0,18,7,18,15,44,98,0,0,0,0,
0800000US170311400014000671100,1400000US17031671100,17031671100,"Census Tract 6711, Cook County, Illinois",304,92,20,58,20,25,22,24,9,14,4,8,4,4,0,0,0,
0800000US170311400014000671200,1400000US17031671200,17031671200,"Census Tract 6712, Cook County, Illinois",239,45,27,2,24,58,12,6,3,0,0,34,25,0,0,0,3,
0800000US170311400014000671300,1400000US17031671300,17031671300,"Census Tract 6713, Cook County, Illinois",453,25,9,64,95,46,20,7,4,25,33,54,24,25,0,0,22,
0800000US170311400014000671400,1400000US17031671400,17031671400,"Census Tract 6714, Cook County, Illinois",404,53,8,19,44,26,28,47,60,13,3,48,8,8,26,13,0,
0800000US170311400014000671500,1400000US17031671500,17031671500,"Census Tract 6715, Cook County, Illinois",750,109,52,111,112,70,75,9,35,59,34,50,26,8,0,0,0,
0800000US170311400014000671600,1400000US17031671600,17031671600,"Census Tract 6716, Cook County, Illinois",483,82,64,39,38,10,21,41,25,37,35,65,26,0,0,0,0,
0800000US170311400014000671800,1400000US17031671800,17031671800,"Census Tract 6718, Cook County, Illinois",258,65,25,10,40,26,0,0,0,0,20,22,22,28,0,0,0,
0800000US170311400014000671900,1400000US17031671900,17031671900,"Census Tract 6719, Cook County, Illinois",262,8,10,47,4,14,11,5,29,24,13,41,36,11,9,0,0,
0800000US170311400014000672000,1400000US17031672000,17031672000,"Census Tract 6720, Cook County, Illinois",768,35,9,87,59,53,59,99,61,15,55,49,58,36,63,22,8,
0800000US170311400014000680500,1400000US17031680500,17031680500,"Census Tract 6805, Cook County, Illinois",317,48,32,80,6,17,13,6,21,16,60,0,0,0,18,0,0,
0800000US170311400014000680600,1400000US17031680600,17031680600,"Census Tract 6806, Cook County, Illinois",378,86,42,74,28,55,21,21,15,0,26,0,0,0,10,0,0,
0800000US170311400014000680900,1400000US17031680900,17031680900,"Census Tract 6809, Cook County, Illinois",711,210,8,96,122,51,35,29,9,44,34,0,65,8,0,0,0,
0800000US170311400014000681000,1400000US17031681000,17031681000,"Census Tract 6810, Cook County, Illinois",601,145,77,47,72,19,17,48,23,7,77,19,16,18,8,8,0,
0800000US170311400014000681100,1400000US17031681100,17031681100,"Census Tract 6811, Cook County, Illinois",737,188,89,56,68,37,99,0,31,38,30,39,15,16,0,17,14,
0800000US170311400014000681200,1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois",579,183,32,75,29,33,42,28,11,19,57,35,25,10,0,0,0,
0800000US170311400014000681300,1400000US17031681300,17031681300,"Census Tract 6813, Cook County, Illinois",579,113,100,50,33,12,16,27,23,39,39,70,48,9,0,0,0,
0800000US170311400014000681400,1400000US17031681400,17031681400,"Census Tract 6814, Cook County, Illinois",646,165,63,27,53,40,37,43,12,30,33,63,9,45,10,16,0,
0800000US170311400014000690300,1400000US17031690300,17031690300,"Census Tract 6903, Cook County, Illinois",437,100,83,45,55,44,9,27,10,0,18,22,6,5,6,0,7,
0800000US170311400014000690400,1400000US17031690400,17031690400,"Census Tract 6904, Cook County, Illinois",774,108,57,139,78,53,51,27,25,25,66,40,47,26,10,22,0,
0800000US170311400014000690500,1400000US17031690500,17031690500,"Census Tract 6905, Cook County, Illinois",200,24,0,21,24,25,11,10,3,6,33,12,8,0,23,0,0,
0800000US170311400014000690900,1400000US17031690900,17031690900,"Census Tract 6909, Cook County, Illinois",1066,236,0,135,60,10,45,40,3,33,90,171,83,97,0,13,50,
0800000US170311400014000691000,1400000US17031691000,17031691000,"Census Tract 6910, Cook County, Illinois",502,63,26,35,0,42,0,6,55,57,14,41,61,55,25,4,18,
0800000US170311400014000691100,1400000US17031691100,17031691100,"Census Tract 6911, Cook County, Illinois",695,188,113,61,37,29,49,51,0,41,21,10,56,0,17,13,9,
0800000US170311400014000691200,1400000US17031691200,17031691200,"Census Tract 6912, Cook County, Illinois",727,120,40,53,74,64,24,31,49,26,45,15,143,15,12,7,9,
0800000US170311400014000691300,1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois",593,23,22,22,30,28,31,55,26,22,82,42,73,80,8,49,0,
0800000US170311400014000691400,1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois",616,13,9,71,8,70,43,44,15,46,88,40,70,42,14,12,31,
0800000US170311400014000691500,1400000US17031691500,17031691500,"Census Tract 6915, Cook County, Illinois",458,35,34,43,97,21,43,24,13,40,0,44,0,20,0,20,24,
0800000US170311400014000700100,1400000US17031700100,17031700100,"Census Tract 7001, Cook County, Illinois",758,7,0,95,25,4,0,23,19,31,53,205,80,139,26,51,0,
0800000US170311400014000700200,1400000US17031700200,17031700200,"Census Tract 7002, Cook County, Illinois",1433,110,84,55,39,109,37,90,38,56,157,259,202,89,47,61,0,
0800000US170311400014000700301,1400000US17031700301,17031700301,"Census Tract 7003.01, Cook County, Illinois",1391,0,42,74,88,198,74,88,82,30,103,170,206,73,119,44,0,
0800000US170311400014000700302,1400000US17031700302,17031700302,"Census Tract 7003.02, Cook County, Illinois",1317,17,42,83,51,39,63,64,6,45,78,169,221,256,44,99,40,
0800000US170311400014000700401,1400000US17031700401,17031700401,"Census Tract 7004.01, Cook County, Illinois",1390,29,0,11,64,57,45,53,52,76,110,164,283,176,107,163,0,
0800000US170311400014000700402,1400000US17031700402,17031700402,"Census Tract 7004.02, Cook County, Illinois",1048,58,43,23,10,32,13,79,53,17,116,95,181,134,27,102,65,
0800000US170311400014000700501,1400000US17031700501,17031700501,"Census Tract 7005.01, Cook County, Illinois",1864,64,0,0,81,27,49,43,23,63,153,290,469,177,303,39,83,
0800000US170311400014000700502,1400000US17031700502,17031700502,"Census Tract 7005.02, Cook County, Illinois",787,11,0,65,22,20,0,0,27,15,51,124,79,160,97,101,15,
0800000US170311400014000710100,1400000US17031710100,17031710100,"Census Tract 7101, Cook County, Illinois",306,171,0,25,0,11,0,14,12,18,17,23,0,14,1,0,0,
0800000US170311400014000710200,1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois",1346,285,168,124,204,223,30,16,82,5,40,58,35,52,0,24,0,
0800000US170311400014000710300,1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois",321,13,20,51,46,25,7,44,0,0,37,62,10,6,0,0,0,
0800000US170311400014000710400,1400000US17031710400,17031710400,"Census Tract 7104, Cook County, Illinois",1211,115,53,86,62,91,37,67,20,26,130,107,273,31,23,43,47,
0800000US170311400014000710500,1400000US17031710500,17031710500,"Census Tract 7105, Cook County, Illinois",960,148,30,97,142,81,29,57,29,36,25,125,70,46,17,8,20,
0800000US170311400014000710600,1400000US17031710600,17031710600,"Census Tract 7106, Cook County, Illinois",420,79,18,69,31,30,3,26,37,0,42,45,24,11,0,5,0,
0800000US170311400014000710700,1400000US17031710700,17031710700,"Census Tract 7107, Cook County, Illinois",642,54,88,61,51,96,9,47,39,0,42,10,73,38,0,24,10,
0800000US170311400014000710800,1400000US17031710800,17031710800,"Census Tract 7108, Cook County, Illinois",1093,11,15,77,75,60,0,108,82,145,118,131,156,81,12,22,0,
0800000US170311400014000710900,1400000US17031710900,17031710900,"Census Tract 7109, Cook County, Illinois",593,201,30,39,29,17,38,33,52,6,3,36,15,6,26,46,16,
0800000US170311400014000711000,1400000US17031711000,17031711000,"Census Tract 7110, Cook County, Illinois",796,115,53,38,59,130,42,76,37,26,86,61,29,32,0,7,5,
0800000US170311400014000711100,1400000US17031711100,17031711100,"Census Tract 7111, Cook County, Illinois",716,62,70,57,41,55,17,82,30,47,84,82,24,50,0,15,0,
0800000US170311400014000711200,1400000US17031711200,17031711200,"Census Tract 7112, Cook County, Illinois",1289,65,43,132,54,35,92,72,84,35,228,88,153,87,104,0,17,
0800000US170311400014000711300,1400000US17031711300,17031711300,"Census Tract 7113, Cook County, Illinois",410,54,41,14,8,2,6,3,17,29,40,47,76,46,23,4,0,
